Trade Date,Open (Rs.),High (Rs.),Low (Rs.),Close (Rs.),ShareVolume
6/30/22,600,600,599,583,44
6/29/22,600,600,591,583,3
6/28/22,600,600,590,583,14
6/27/22,589.75,590,580.5,583,19361
6/24/22,600,601,590,598.75,115
6/23/22,596,600,586,593.25,487
6/21/22,585.25,586.25,585.25,585.25,8
6/20/22,588,588,585,585.25,825
6/17/22,599,620,599,587.5,15
6/16/22,598.75,599.75,585,587.5,579
6/15/22,599,600,599,599.25,511
6/13/22,599,599,591,591.75,171
06-10-22,600,600,595,595.25,215
06-09-22,600,600,592,599.75,1947
06-08-22,600,600,592,599.75,434
06-07-22,640,640,600,600,2735
06-06-22,625,645,620,640.75,211
06-03-22,650,650,624,625,2009
06-02-22,650,650,645,649.75,328
06-01-22,641,649,641,649,6689
5/31/22,688,688,630,637,55815
5/30/22,680,683,650.25,659.5,68
5/27/22,690,690,650,659.5,186
5/26/22,650,695,650,650.75,22608
5/25/22,650,654,630.25,649.75,19237
5/24/22,648,651,627,650,171052
5/23/22,650,650,648,650,1391
5/20/22,650,650,645.25,648,241
5/19/22,650,650,645,647.75,4084
5/18/22,649.75,650,648,649.75,2111
5/17/22,624,650,624,648,3592
5/13/22,650,669,620,623.75,2577
05-12-22,617,650,617,623.5,2262
05-09-22,649,649,618,620.5,2346
05-06-22,649,649,630,646.5,1450
05-05-22,620,620,606.25,615.25,773
05-04-22,613,620,605,608.25,561
4/29/22,620,620,610,613.25,580
4/28/22,600,620,575,600.25,1587
4/27/22,555,580,555,571,4318
4/26/22,580,580,555.25,566,560
4/25/22,580,580,575,668,59
04-08-22,680,680,650,668,6419
04-07-22,680,680,650,650.5,66662
04-06-22,657.75,700,649,651.25,124863
04-05-22,619.5,657.75,600,647.25,40823
04-04-22,550,614,525,564.25,25998
04-01-22,594,594,520,520,1069465
3/31/22,690,690,570,576.25,668882
3/30/22,701,714.75,670,696.75,3566
3/29/22,720,720,701,707,3864
3/28/22,719,719.5,718,719,240
3/25/22,720,720,718,719.75,10562
3/24/22,747.5,748,720,727,704
3/23/22,747.75,748,718,727.75,905
3/22/22,723,750,718.25,748.5,4567
3/21/22,723.75,723.75,718,723,939
3/18/22,724,724,718,723,939
3/16/22,722,725,715,717,1119
3/15/22,730.5,730.5,722.25,725,10376
3/14/22,734,740,730,734.75,1079
03-11-22,775,775,730,733.5,4337
03-10-22,736,780,736,750,1459
03-09-22,784.5,784.5,735,737.5,6608
03-08-22,799.75,799.75,760,761,2234
03-07-22,796,800,782.5,783.25,1851
03-04-22,793,800,791.5,797.25,632
03-03-22,800,800,791,792.75,1757
03-02-22,800,801.25,798,798.5,1056
2/28/22,839.75,839.75,796,800,4200
2/25/22,782,830,775,800,3304
2/24/22,833.25,835,780,792,10048
2/23/22,840,840,800,829.75,2696
2/22/22,845,845,839.5,840,3872
2/21/22,855.5,856,838,840,8110
2/18/22,862.25,862.25,857,857.5,1446
2/17/22,870.75,870.75,860.25,862.25,197
2/15/22,861.25,875,852,860,1574
2/14/22,863,863,859,862,2454
02-11-22,864,864,862.25,863,1998
02-10-22,867,894,863,864,1939
02-09-22,875,875,865,867.25,4627
02-08-22,898.5,898.75,869.75,873.25,472
02-07-22,871,880,870,870.25,4441
02-03-22,871,880,871,877.75,1427
02-02-22,871,899,871,872.25,11942
02-01-22,884,884,870.25,875,13725
1/31/22,875.25,890,875,875,32749
1/28/22,875.25,890,875,880,1889
1/27/22,884,885,875,876.75,998
1/26/22,880,888,876,879,1466
1/25/22,888,888,875,880,2145
1/24/22,890,890,870,871.75,2375
1/21/22,875,929.75,872.25,875.25,7278
1/20/22,875,875,874.5,875,3349
1/19/22,870,874.75,869.75,873.75,2606
1/18/22,872,874,867,871.75,2314
1/13/22,870,875,869.75,872,3177
01-12-22,880,880,870,870,3727
01-11-22,870.25,939.5,870,871.75,2987
01-10-22,871.25,890,871.25,878.25,581
01-07-22,875,886,865,883.25,2229
01-06-22,885,885,870,870.25,3407
01-05-22,875.5,886,870,876,7767
01-04-22,870.25,885.75,870.25,880.5,722
01-03-22,869,878.25,869,878,5556
12/31/21,880,885.75,875,878,1281
12/30/21,885,885.25,880,885,3527
12/29/21,878,885,878,885,10142
12/28/21,885.25,885.25,869,873.5,931
12/27/21,880,885,878.25,880.25,2974
12/24/21,883.25,885,880,882,665
12/23/21,885.5,885.5,879.75,883.25,3377
12/22/21,887,889.25,885,885.25,1118
12/21/21,887,889.75,886,888,134
12/20/21,885,891,883,889.75,1333
12/17/21,890,890,885,887.5,1144
12/16/21,890,890,883,885,5010
12/15/21,889,890,883,889.25,517
12/14/21,894.5,894.5,885,889.5,1179
12/13/21,891,895,890,891.5,149
12-10-21,893,895,890,891.25,2332
12-09-21,894.5,895,890,893,1672
12-08-21,895,905,895,895.5,2654
12-07-21,895,900,890,891,1714
12-06-21,894,894,883,885,13802
12-03-21,890,894.5,885,887,1900
12-02-21,895,895,880.25,893.5,1617
12-01-21,899.75,899.75,890,893.75,1323
11/30/21,896,900,850,894.75,16662
11/29/21,895.25,899.75,894.25,895.25,3111
11/26/21,900,903.25,894.5,899.75,5139
11/25/21,900,904,898.25,900,8241
11/24/21,901,903.5,898,900,6386
11/23/21,900,904,900,901,2501
11/22/21,919,919,900,901.25,285
11/19/21,910.25,918,900,901,9175
11/17/21,911,920,910,910.5,581
11/16/21,914.75,925,910,912,409
11/15/21,910,915,910,910,8155
11-12-21,919.75,926.75,914.5,925,13539
11-11-21,930,931,915,918.75,5405
11-10-21,910,915,910,912.25,4099
11-09-21,912,912,910,911.5,69
11-08-21,911.5,912,911.25,911.5,485
11-05-21,911.25,911.25,909.25,910,2871
11-03-21,910.25,912,909,911.25,4809
11-02-21,910.75,915.5,910.25,911.5,380
11-01-21,917,920,911,912,995
10/29/21,919,919,910,911.75,652
10/28/21,910.5,924,910,911.25,2885
10/27/21,920,923,903,910,5211
10/26/21,925,925,915.25,917.5,781
10/25/21,925.5,925.5,915,919,3992
10/22/21,929.75,929.75,915,915.75,1257
10/21/21,930,930,915.25,920.25,160
10/18/21,925,925,915,915.5,6797
10/15/21,930,930,915,917.5,267
10/14/21,920.5,930,916.25,919.25,453
10/13/21,940,940,920.5,925,12797
10-12-21,948.5,948.5,927,931.75,1329
10-11-21,916,947.5,916,937.5,5018
10-08-21,915,924.75,915,915.75,1447
10-07-21,903,925,903,914.5,21209
10-06-21,903,903,900.5,900.75,3636
10-05-21,901,903,900,901.5,8387
10-04-21,903,903,900,900.5,3081
10-01-21,904.5,905,900,900.25,16546
9/30/21,905,905,900,900.25,4309
9/29/21,905,905,900,905,5065
9/28/21,900,905,899.25,900,5356
9/27/21,901,905,900,901,6736
9/24/21,909,909,900.75,905,2872
9/23/21,910,910,905,910,3428
9/22/21,910,910,910,910,120
9/21/21,910,910,901,902,472
9/17/21,910,910,900,900.25,19559
9/16/21,910,910,900,903,3168
9/15/21,901.75,910,900,901.75,8608
9/14/21,908.5,910,900,901.75,9021
9/13/21,920,920,900,903.25,11295
09-10-21,925,925,918,919.75,23345
09-09-21,925,926,924,925,21916
09-08-21,935,935,924,924.75,1544
09-07-21,935,935,929.75,929.75,1795
09-06-21,940,940,930,930,3450
09-03-21,934,940,925,927.25,2371
09-02-21,935,935,931,934,1382
09-01-21,935,940,931.25,935,18650
8/31/21,931.75,944,931.75,931.75,95
8/30/21,934.75,934.75,931.5,931.75,5414
8/27/21,937,940,933,934.75,12330
8/26/21,952,952,937,938,3069
8/25/21,940.25,953,930,937,16207
8/24/21,929,940,924.75,930.25,18101
8/23/21,940,940,924,925,8484
8/20/21,952,952,940,944.5,12047
8/19/21,960,960,950.5,951.5,2819
8/18/21,955.25,969.5,955.25,960.25,352
8/17/21,953,975,953,954.5,1060
8/16/21,1000,1000,950,953,538
8/13/21,960,960,949,950,43513
08-12-21,950,950,946,948.75,12768
08-11-21,955,955,950,950,1915
08-10-21,954,954,949,950,6054
08-09-21,955.25,955.25,950,954,1381
08-06-21,955.5,959,954.75,956.75,5440
08-05-21,960,960,953,954.75,2453
08-04-21,955.5,960,955,959.75,4313
08-03-21,960,960,955,957.25,2533
08-02-21,960,960,957,958.25,1170
7/30/21,960,965,959,960,5171
7/29/21,960,975,958,960,1772
7/28/21,960,960,958.25,960,5157
7/27/21,960,973,960,960,5661
7/26/21,970,975,960,960,16960
7/22/21,977,979,975,975,3165
7/20/21,982,982,978,979,1770
7/19/21,982,982,977.5,979,832
7/16/21,979.5,980,975,980,1690
7/15/21,970,980,970,980,382
7/14/21,978,978,965,966,101
7/13/21,967,980,967,970,20296
07-12-21,961,970,960.25,970,111669
07-09-21,975,975,957,961,25813
07-08-21,956,960,955,957.25,315
07-07-21,960,960,956,959.75,293
07-06-21,955,955,954,955,935
07-05-21,974,974,953.5,955,1837
07-02-21,955,960,952,953.25,12079
07-01-21,955.25,955.25,954,955,864
6/30/21,960,960,950,954.75,13058
6/29/21,964.75,965,959.25,960,5841
6/28/21,960,969.5,959.5,961,6879
6/25/21,966,966,960,960,3971
6/23/21,965,965,960,960,6866
6/22/21,965,965,964,965,13977
6/21/21,965.5,970,963,963.5,1918
6/18/21,970,970,965,966.75,2535
6/17/21,970,970,969,970,17
6/16/21,969.5,975,967,970,5658
6/15/21,975,975,969,970,4016
6/14/21,980,980,970,971,847
06-11-21,970,980,970,979.75,2338
06-10-21,969,969.75,967.5,969.25,13330
06-09-21,970,970,968,969.75,14393
06-08-21,970,970,967,969.25,2505
06-07-21,970,970,967,970,3962
06-04-21,970,970,968.25,970,17175
06-03-21,978.25,978.25,966.5,970,15907
06-02-21,972,988.25,970,970.75,932
06-01-21,994.75,994.75,970,980,3771
5/31/21,961,961,955.25,960,77660
5/28/21,996,997.5,959.75,960,14349
5/25/21,990,997.75,990,997.5,790
5/24/21,998,998.75,998,998.25,2779
5/21/21,999,999,987,988.5,1190
5/20/21,999,999,987,997.25,270
5/19/21,990,990,985,989,2234
5/18/21,1009.75,1009.75,990,999,2363
5/17/21,995,1000,990,990,17682
5/13/21,990,990,970.25,990,1571
05-12-21,970,980,970,970,34736
05-11-21,970,970,970,970,1905
05-10-21,970,970,970,970,1386
05-07-21,980,980,970,974.5,3112
05-06-21,997,997,978,986.25,3276
05-05-21,964,979,964,978.75,356
05-04-21,963,968,962.25,963.5,1325
05-03-21,970,970,963,963.25,192
4/30/21,970,970,969.75,970,113901
4/29/21,979,979,950.25,953,3358
4/28/21,979,979,955,960.25,15367
4/27/21,979.25,979.25,972.25,973.5,869
4/23/21,977.5,988,975,984.5,836
4/22/21,980,980,977.75,978,302
4/21/21,977.25,980,977.25,980,1244
4/20/21,978.5,980,977.25,980,1236
4/19/21,980,980,978,978.75,2351
4/16/21,988,988,978,980,2869
4/15/21,990,1009,986,989.25,2975
04-12-21,990,990,985,990,280
04-09-21,980.25,989,980.25,983.25,490
04-08-21,989,989,976,980.75,155
04-07-21,989,989,981,982.5,357
04-06-21,989,989,980,981,1642
04-05-21,989,989,988,988.5,274
04-01-21,999,999,980,989.5,142522
3/31/21,993.25,993.25,976.5,979.75,13730
3/30/21,995,999.75,993.25,996.25,158
3/29/21,999,1000,991.5,999.5,659
3/26/21,1000,1000,991.75,999,171
3/25/21,978.75,1000,978.75,998.5,289
3/24/21,975,1000,975,999.75,221
3/23/21,1000,1000,999,999.75,105
3/22/21,985,1000,985,992.75,439
3/19/21,990,990,975,975.5,5753
3/18/21,995.25,1000,990,994.25,630
3/17/21,1000,1000,998,998.25,4073
3/16/21,1010,1010,999,999.75,559
3/15/21,1010,1010,1000,999.5,37
03-12-21,1025,1025,998.5,999.5,1032
03-10-21,1010,1010,1001,1004.75,204
03-09-21,1035,1035,1000,1003.5,830
03-08-21,1015,1025,1010,1014.25,266
03-05-21,999.75,1030,999,1003.25,278
03-04-21,1028,1035,999,999.75,5695
03-03-21,1040,1040,1010,1023.25,241
03-02-21,1049.75,1049.75,1001,1000.5,66
03-01-21,1050,1050,999.25,1000.5,32582
2/25/21,1060,1060,1045,1050,17975
2/24/21,1055,1070,1055,1060.5,1151
2/23/21,1070,1080,1050,1057,2056
2/22/21,1070,1070,1056,1066.75,176
2/19/21,1075,1080,1069.75,1070,11706
2/18/21,1100,1100,1031,1084.25,3126
2/17/21,1117.75,1117.75,1080,1099.75,2436
2/16/21,1100,1119.75,1060,1085,20251
2/15/21,1090.25,1100,1075,1085,1234
02-12-21,1120,1120,1090,1100,2815
02-11-21,1100.25,1125,1080,1085,1833
02-10-21,1129.75,1129.75,1090,1100.25,462
02-09-21,1090,1115,1090,1105,15956
02-08-21,1125,1125,1100,1103.25,1359
02-05-21,1115,1120,1105,1116.75,606
02-03-21,1114.75,1114.75,1053.25,1114.25,14053
02-02-21,1102,1120,1050,1095.5,2901
02-01-21,1125,1138,1102,1119.75,15212
1/29/21,1115,1115,1101,1105.5,2207
1/27/21,1111,1125,1110,1112,7712
1/26/21,1118,1120,1101.25,1103,1180
1/25/21,1129.25,1130,1117.5,1120,29024
1/22/21,1121,1138,1114,1119.25,2295
1/21/21,1121,1121,1100,1101.25,4985
1/20/21,1109,1118,1100.5,1116.5,723
1/19/21,1130,1139,1100,1109.75,1116
1/18/21,1120,1138,1112,1124.25,8049
1/15/21,1121,1150,1108,1114.25,5550
1/13/21,1110,1125,1110,1120.25,618
01-12-21,1120,1135,1100,1118.75,4450
01-11-21,1132.5,1139.75,1130,1134.25,7617
01-08-21,1133,1134.5,1100.25,1131.5,932
01-07-21,1120.5,1135,1120.5,1133,988
01-06-21,1120,1135,1100,1120.5,515
01-05-21,1095,1147,1095,1116.6,10822
01-04-21,1040,1100,1040,1091.6,5981
12/31/20,1030,1030,1016.9,1028.9,27
12/30/20,1015,1030,1006,1028.9,456
12/28/20,1020,1030,1005.5,1018.3,2231
12/24/20,1019.9,1030,1002,1015.9,1003
12/23/20,1019.9,1019.9,1001,1002.1,2314
12/22/20,1000,1019.9,1000,1007.5,232
12/21/20,1020,1025,1000,1000.2,8661
12/18/20,1003.1,1028.4,1003.1,1011.9,12482
12/17/20,1030,1030,1002,1017.7,521
12/16/20,1033,1039.9,1020,1028.4,751
12/15/20,1025,1039.7,1007,1012,6899
