Trade Date,Open (Rs.),High (Rs.),Low (Rs.),Close (Rs.),ShareVolume
04-07-22,9.5,9.5,8,8.1,13221959
04-06-22,11.4,11.5,9.3,9.7,11565415
04-05-22,10,11.5,10,11.3,3570325
04-04-22,10.2,11,8.4,10,4508762
04-01-22,11.4,11.4,8.3,10.4,227752
3/31/22,13.5,15,10.9,14.2,55698154
3/30/22,11,13.5,8.3,12.4,19379024
3/29/22,13.4,13.4,10.8,10.9,14106052
3/28/22,15,15.6,12.9,13.4,13931782
3/25/22,15.9,15.9,14.9,15,5105734
3/24/22,16.5,16.5,15,15.3,4195044
3/23/22,16.9,16.9,15.4,16,2744877
3/22/22,17.6,18,16,16.4,3138457
3/21/22,17.5,18.1,16.9,17.6,4494051
3/18/22,16,17.8,15.3,17.3,5744246
3/16/22,16.1,16.1,14.4,15.9,10445470
3/15/22,18,18,15.9,16.1,3900784
3/14/22,17.5,18.3,16.6,17.1,2876298
03-11-22,19.9,20,16.7,17.2,8484039
03-10-22,14.8,19.2,14.5,18.6,10612983
03-09-22,16.6,17.2,13.5,14.2,10225408
03-08-22,20,20.8,15.9,16.6,10605790
03-07-22,22,22.8,19,19.8,10329382
03-04-22,21.6,22.5,21,22,5302184
03-03-22,23,23.3,21.6,22,3931158
03-02-22,23.6,24,21.5,23,7465070
2/28/22,21.4,24.4,20.6,23.6,12214065
2/25/22,17.5,21.7,17.4,21.2,13120956
2/24/22,20,21,18,18.1,8914350
2/23/22,23,23,18.6,20.3,8415220
2/22/22,22.6,23.5,21.4,22.9,5144608
2/21/22,25,25,22,22.7,11402237
2/18/22,26.5,26.5,24.7,25,116407122
2/17/22,27,28.2,26.7,27.1,25623318
2/15/22,26,27.6,25.8,26.6,17226416
2/14/22,25.9,25.9,25.3,25.7,1949098
02-11-22,26,26.2,25.2,25.5,3013366
02-10-22,25.5,26.4,24.8,25.2,4585462
02-09-22,27.2,27.7,25,25.4,9923941
02-08-22,27.8,28.6,26.7,27.2,9409719
02-07-22,28.1,29.2,26.9,27.9,19206099
02-03-22,26.9,28,24.8,27.4,7502513
02-02-22,27,29.4,25.8,26.8,21117369
02-01-22,26.7,27.5,25.4,26,5886068
1/31/22,25.4,26.2,24.1,25.8,5778975
1/28/22,25,26.5,24.1,25,4080770
1/27/22,25.6,27,23.9,25.2,8025342
1/26/22,27,27.5,26.2,26.5,6297613
1/25/22,28.4,28.5,27,27.2,4705402
1/24/22,29,29,27.8,28.3,6119297
1/21/22,28.7,29,28,28.4,8119115
1/20/22,28.8,30.4,28.5,28.6,79928670
1/19/22,28.7,28.8,28.1,28.7,8500420
1/18/22,28.9,29.4,28.2,28.4,8409752
1/13/22,29.1,29.4,28.3,28.5,15552866
01-12-22,30.4,30.6,28.4,28.7,78811509
01-11-22,27.9,30.4,27.5,29.5,45650239
01-10-22,29.5,29.5,27.8,28.1,6422598
01-07-22,29.5,30,28.2,28.5,10198896
01-06-22,30.8,32.2,29,29.3,40782055
01-05-22,31.5,32,27,28.8,35170668
01-04-22,28.1,30.8,27.2,30.2,60348247
01-03-22,20.1,27.3,19.9,26.8,35708875
12/31/21,20.3,20.6,19.6,20,4456934
12/30/21,20.1,20.7,19.3,19.9,4295717
12/29/21,20.9,20.9,19.9,20,4184086
12/28/21,21.5,21.5,20.3,20.5,1887851
12/27/21,21.7,22.1,20.8,21,2512552
12/24/21,21.7,22,21,21.4,1643898
12/23/21,22.2,22.5,20.9,21.1,2252307
12/22/21,21,23,20.7,22.1,4107169
12/21/21,21.3,21.3,19.8,21,2205117
12/20/21,22.5,22.5,21,21.2,2213004
12/17/21,21.5,22.6,21,21.6,2548017
12/16/21,22.7,22.7,21,21.3,2849154
12/15/21,23.5,23.5,21.8,22,5259170
12/14/21,23,24.7,22.1,22.9,5364984
12/13/21,24.5,24.9,22.8,23,5036039
12-10-21,25.3,26,23.8,24.5,10514239
12-09-21,20.7,24.9,19.5,23.9,16937322
12-08-21,24,24,19.7,20.7,10409880
12-07-21,25.1,25.4,23.4,23.6,2611993
12-06-21,23.6,25,22.6,24.1,4857346
12-03-21,25,25.4,23,23.5,14851520
12-02-21,25.5,27.1,25,25.7,11010998
12-01-21,28.8,29.4,25.5,26.5,23993450
11/30/21,26.8,28.4,26.3,28.1,10195876
11/29/21,26.4,27.5,26,26.8,7197532
11/26/21,25,27.8,25,26.9,14289200
11/25/21,24.3,25.8,22.5,24.6,13873174
11/24/21,26.5,26.8,24,24.3,14498304
11/23/21,29,29,25.5,26.2,20119931
11/22/21,23,29.4,22,27.4,90745232
11/19/21,35.5,36,19,25.8,91203449
11/17/21,39.8,39.9,32.9,37.2,95795137
11/16/21,33.5,37.7,32.7,37.2,101267969
11/15/21,24.1,32,23,30.2,74657958
11-12-21,26,27.5,25,26.2,51597533
11-11-21,20.5,30,20.3,24.8,80232941
11-10-21,18.1,22.5,17.5,20.1,39826961
11-09-21,24.7,31.3,16.6,19.3,160270322
11-08-21,14,21.5,13.6,20.9,182412874
11-05-21,10.5,12.8,10.3,12.3,86141805
11-03-21,10,10.9,10,10.3,31820674
11-02-21,9.4,10,9.3,9.8,8562881
11-01-21,9.4,9.6,9.3,9.3,1902408
10/29/21,9.5,9.6,9.2,9.4,3495214
10/28/21,9.6,9.6,9.4,9.5,1063874
10/27/21,9.7,9.7,9.5,9.6,1635157
10/26/21,9.6,9.7,9.4,9.6,3197373
10/25/21,9.8,9.8,9.4,9.5,2988655
10/22/21,10.3,10.3,9.7,9.7,5869802
10/21/21,9.8,10.3,9.8,10,14981332
10/18/21,9.4,9.8,9.3,9.6,6077569
10/15/21,9.5,9.5,9.2,9.3,902224
10/14/21,9.3,9.5,9.2,9.4,1076712
10/13/21,9.5,9.5,9.1,9.2,3058142
10-12-21,9.4,9.6,9.4,9.5,1727010
10-11-21,9.6,9.6,9.3,9.5,765656
10-08-21,9.5,9.7,9.3,9.5,2064324
10-07-21,9.5,9.5,9.3,9.4,2457820
10-06-21,9.6,9.6,9.3,9.4,1843839
10-05-21,9.6,9.8,9.4,9.5,4147504
10-04-21,9.4,9.7,9.2,9.6,4780836
10-01-21,9.6,9.7,9.3,9.3,4350845
9/30/21,9.5,9.7,9.3,9.5,5156451
9/29/21,9.9,9.9,9.3,9.4,13371299
9/28/21,10.2,10.4,9.6,9.7,37443724
9/27/21,9,10,8.9,9.7,43703065
9/24/21,8.1,8.4,8.1,8.3,1990907
9/23/21,8.3,8.4,8.1,8.1,1584098
9/22/21,8.3,8.4,8,8.1,1811871
9/21/21,8.3,8.4,8.1,8.1,2334464
9/17/21,8.4,8.7,8.3,8.4,2646708
9/16/21,8.5,9.1,8.4,8.5,21525061
9/15/21,8.4,8.8,8,8.6,63534598
9/14/21,8.2,8.5,8,8.2,3122580
9/13/21,8.5,8.6,7.9,8,2967620
09-10-21,9.2,9.2,8.4,8.5,3524158
09-09-21,8.4,9.2,8.2,8.9,9947344
09-08-21,9.5,9.5,8,8.4,9062608
09-07-21,9.8,9.9,8.9,9.2,10555727
09-06-21,10.2,10.2,9.7,9.8,6493218
09-03-21,10.6,10.7,10.1,10.2,5198043
09-02-21,10.2,10.9,10,10.4,15687388
09-01-21,10.4,10.7,9.9,10,24611501
8/31/21,10.9,11,10.2,10.3,8755746
8/30/21,11.6,11.9,10.5,10.6,19360564
8/27/21,10.8,11.8,10.5,10.9,80657529
8/26/21,11.7,11.7,10.2,10.5,31526819
8/25/21,12.4,13,11.3,11.7,60497171
8/24/21,11.6,13.2,11.6,12.6,86348140
8/23/21,10.2,11.2,10,10.8,26029894
8/20/21,10.9,11.4,9.9,10.1,20571996
8/19/21,11.1,12.4,10,10.9,61463503
8/18/21,8.7,10,8.5,10,31653196
8/17/21,6.8,8.1,6.8,8,27760783
8/16/21,6.7,6.9,6.6,6.8,381080
8/13/21,6.7,7.2,6.6,6.8,3673688
08-12-21,6.8,6.9,6.4,6.5,1473444
08-11-21,6.6,6.8,6.6,6.6,478488
08-10-21,6.6,6.9,6.6,6.6,330224
08-09-21,6.8,6.8,6.6,6.7,785829
08-06-21,6.5,6.9,6.4,6.8,551968
08-05-21,6.8,6.9,6.6,6.6,978629
08-04-21,6.9,7.1,6.8,6.8,384423
08-03-21,7,7.1,6.8,6.9,435764
08-02-21,6.9,7.1,6.7,7,480111
7/30/21,7,7,6.8,6.8,117970
7/29/21,6.9,7,6.8,6.9,262775
7/28/21,6.9,7,6.8,6.9,181689
7/27/21,7,7,6.8,6.8,38248
7/26/21,7,7.1,6.8,6.8,434156
7/22/21,7,7.2,6.9,7,749751
7/20/21,7,7.1,6.9,7,750652
7/19/21,6.9,7.1,6.7,7,1763863
7/16/21,6.9,7,6.7,6.7,412402
7/15/21,6.7,7,6.7,6.9,366725
7/14/21,6.9,7,6.7,6.9,710709
7/13/21,6.8,6.9,6.7,6.8,185651
07-12-21,6.9,6.9,6.7,6.7,188770
07-09-21,6.6,6.9,6.6,6.9,268417
07-08-21,6.8,6.9,6.6,6.6,874302
07-07-21,7.2,7.3,6.6,6.7,3278657
07-06-21,6.4,7.4,6.4,7.1,8537970
07-05-21,6.5,6.5,6.3,6.3,339001
07-02-21,6.5,6.6,6.4,6.5,921523
07-01-21,6.4,6.6,6.4,6.4,61804
6/30/21,6.7,6.7,6.3,6.4,362806
6/29/21,6.7,6.8,6.5,6.5,540110
6/28/21,6.8,6.9,6.6,6.6,147092
6/25/21,6.7,6.9,6.6,6.8,527980
6/23/21,6.6,6.7,6.4,6.7,123583
6/22/21,6.6,6.8,6.6,6.6,161477
6/21/21,6.9,6.9,6.6,6.6,650266
6/18/21,6.8,7,6.7,6.8,778404
6/17/21,6.8,6.8,6.7,6.8,268331
6/16/21,7,7.1,6.8,6.8,1844789
6/15/21,6.6,7.1,6.6,6.9,4510550
6/14/21,6.7,6.7,6.5,6.7,271807
06-11-21,6.6,6.8,6.4,6.7,2381402
06-10-21,6.6,6.7,6.4,6.4,320358
06-09-21,6.6,6.6,6.4,6.5,53045
06-08-21,6.7,6.7,6.4,6.5,264162
06-07-21,6.8,6.8,6.5,6.6,512261
06-04-21,6.5,6.9,6.3,6.7,4080935
06-03-21,6.4,6.6,6.3,6.5,463140
06-02-21,6.7,6.7,6.4,6.5,532425
06-01-21,6.3,6.8,6.3,6.6,1702102
5/31/21,6.4,6.5,6.3,6.3,339419
5/28/21,6.5,6.5,6.4,6.4,139557
5/25/21,6.5,6.6,6.3,6.5,319365
5/24/21,6.3,6.5,6.3,6.3,271687
5/21/21,6.5,6.5,6.3,6.4,162656
5/20/21,6.5,6.5,6.3,6.4,145966
5/19/21,6.7,6.7,6.4,6.5,235441
5/18/21,6.7,6.7,6.5,6.6,1034212
5/17/21,6.5,6.7,6.5,6.7,764061
5/13/21,6.4,6.6,6.3,6.5,544785
05-12-21,6.3,6.5,6.3,6.4,592835
05-11-21,6,6.5,6,6.4,179187
05-10-21,6.4,6.4,6.2,6.2,834476
05-07-21,6.5,6.6,6.3,6.4,500654
05-06-21,6.4,6.7,6.4,6.5,679953
05-05-21,6.4,6.5,6.2,6.2,152114
05-04-21,6.5,6.5,6.3,6.3,221778
05-03-21,6.3,6.7,6.3,6.6,1709160
4/30/21,6.3,6.4,6.3,6.3,191930
4/29/21,6.5,6.6,6.3,6.4,718052
4/28/21,6,6.5,6,6.4,778157
4/27/21,6,6.2,5.8,6,670622
4/23/21,6,6.2,6,6.1,704899
4/22/21,6,6.2,6,6.1,283411
4/21/21,6,6.3,5.9,6.3,354801
4/20/21,6.3,6.4,5.9,6,1069557
4/19/21,6.4,6.5,6.1,6.3,299922
4/16/21,6.6,6.6,6.2,6.4,761976
4/15/21,6.5,6.8,6.3,6.6,1724878
04-12-21,6.2,6.5,6.2,6.4,305433
04-09-21,6.4,6.6,6.2,6.3,1341775
04-08-21,6.1,6.3,5.9,6.2,2018504
04-07-21,6.1,6.2,5.9,6,664745
04-06-21,6,6.1,5.8,5.9,271693
04-05-21,6.2,6.2,5.8,5.9,423053
04-01-21,5.7,6.1,5.7,5.9,1611700
3/31/21,5.9,5.9,5.6,5.6,554131
3/30/21,6,6,5.8,5.8,19977
3/29/21,5.8,6.1,5.8,5.9,126437
3/26/21,6,6,5.7,5.9,89961
3/25/21,6.1,6.3,5.8,5.9,798960
3/24/21,5.6,6.1,5.5,6.1,592493
3/23/21,5.9,6,5.6,5.7,69163
3/22/21,5.7,6,5.7,5.8,402543
3/19/21,5.8,5.8,5.6,5.7,179773
3/18/21,5.9,6,5.7,5.7,222590
3/17/21,6,6,5.8,5.9,286371
3/16/21,6.1,6.1,5.8,6,1053364
3/15/21,6.3,6.3,5.9,6,239760
03-12-21,6.1,6.3,6,6.1,112164
03-10-21,6.4,6.4,6,6.1,311016
03-09-21,6.6,6.9,6.2,6.2,945466
03-08-21,6.2,6.6,5.9,6.4,1357594
03-05-21,6,6.2,5.6,6.1,1127049
03-04-21,6.2,6.3,5.8,5.9,945908
03-03-21,6.3,6.4,6.1,6.2,1021456
03-02-21,6.8,6.8,6.2,6.3,1185096
03-01-21,6.9,7,6.6,6.6,271715
2/25/21,6.5,6.9,6.5,6.8,427599
2/24/21,6.5,6.9,6.3,6.5,725945
2/23/21,6.9,7.1,6.5,6.6,876105
2/22/21,7.2,7.5,6.9,6.9,308856
2/19/21,7.3,7.7,6.9,7.6,3791329
2/18/21,6.9,7.4,6.7,7.2,1543261
2/17/21,6.9,7,6.1,6.8,1259696
2/16/21,7.3,7.5,6.6,6.7,719701
2/15/21,7.5,7.7,6.9,7,1544640
02-12-21,6.6,7.8,6.6,7.5,4901033
02-11-21,6.8,6.9,5.9,6.5,2742435
02-10-21,6.3,7.4,6.2,6.8,5577731
02-09-21,6.6,6.6,6,6.2,1634088
02-08-21,7.2,7.3,6.2,6.4,1689591
02-05-21,7,7.3,6.9,7.1,912156
02-03-21,6.5,7.2,6.4,7,1521742
02-02-21,7.3,7.5,6.2,6.4,2160166
02-01-21,7.6,8,7.1,7.3,1032357
1/29/21,8.6,8.7,7.5,7.6,3319403
1/27/21,8.4,8.8,8.1,8.2,4577164
1/26/21,8.6,9,8.1,8.5,3791110
1/25/21,9.3,9.5,8.5,8.6,8753874
1/22/21,8.8,9.5,8.4,9.1,16921350
1/21/21,7.8,8.7,7.1,8.5,12973551
1/20/21,7.8,8.7,6.4,7.9,13046232
1/19/21,9.6,9.6,7.6,7.8,10984352
1/18/21,9.7,9.7,8.2,9.4,25533246
1/15/21,7.8,8.1,7.8,8.1,3607839
1/13/21,6.2,6.8,6.2,6.8,9530451
01-12-21,5,5.8,5,5.7,28082123
01-11-21,4.9,5.1,4.6,4.9,4757526
01-08-21,4.8,5.2,4.7,4.9,20076913
01-07-21,3.8,4.4,3.7,4.4,23898635
01-06-21,3.7,3.8,3.6,3.7,618178
01-05-21,3.7,3.7,3.6,3.7,425375
01-04-21,3.6,3.8,3.6,3.6,268066
12/31/20,3.7,3.7,3.6,3.6,257418
12/30/20,3.7,3.7,3.6,3.6,270779
12/28/20,3.7,3.7,3.6,3.7,137546
12/24/20,3.6,3.7,3.6,3.6,283346
12/23/20,3.6,3.7,3.6,3.6,143500
12/22/20,3.7,3.7,3.7,3.7,121400
12/21/20,3.7,3.8,3.6,3.7,213209
12/18/20,3.7,3.8,3.7,3.7,60387
12/17/20,3.8,3.9,3.7,3.7,962707
12/16/20,3.7,3.8,3.7,3.7,188057
12/15/20,3.8,3.9,3.7,3.7,1260743
12/14/20,3.8,3.9,3.7,3.8,705092
12-11-20,3.8,3.9,3.7,3.8,568510
12-10-20,3.9,4,3.8,3.8,6146297
12-09-20,3.7,3.9,3.7,3.8,5924150
12-08-20,3.6,3.7,3.5,3.7,1039743
12-07-20,3.6,3.6,3.5,3.5,118993
12-04-20,3.6,3.6,3.5,3.6,130832
12-03-20,3.5,3.6,3.5,3.5,960459
12-02-20,3.5,3.5,3.4,3.5,164734
12-01-20,3.5,3.5,3.3,3.4,760655
11/30/20,3.4,3.5,3.3,3.4,50401
11/27/20,3.5,3.5,3.4,3.4,480300
11/26/20,3.5,3.5,3.4,3.4,590467
11/25/20,3.4,3.5,3.4,3.4,179681
11/24/20,3.4,3.5,3.4,3.4,473190
11/23/20,3.4,3.5,3.4,3.4,374122
11/20/20,3.4,3.5,3.3,3.4,79622
11/19/20,3.4,3.5,3.4,3.4,41506
11/18/20,3.4,3.5,3.3,3.4,956400
11/17/20,3.5,3.6,3.4,3.4,1365431
11/16/20,3.5,3.6,3.4,3.5,295502
11/13/20,3.6,3.6,3.5,3.6,331341
11-12-20,3.6,3.6,3.5,3.6,71051
11-11-20,3.6,3.6,3.5,3.5,402602
11-10-20,3.6,3.6,3.5,3.5,318141
11-09-20,3.6,3.7,3.5,3.5,370873
11-06-20,3.7,3.7,3.6,3.6,52622
11-05-20,3.7,3.7,3.6,3.7,320372
11-04-20,3.7,3.7,3.6,3.7,188599
11-03-20,3.5,3.7,3.5,3.7,337966
11-02-20,3.7,3.7,3.5,3.5,266249
10/29/20,3.4,3.7,3.4,3.6,277061
10/28/20,3.5,3.5,3.4,3.4,60737
10/27/20,3.6,3.6,3.4,3.4,148922
10/26/20,3.5,3.6,3.4,3.5,66090
10/23/20,3.6,3.7,3.6,3.6,47790
10/22/20,3.5,3.6,3.4,3.6,183171
10/21/20,3.8,3.8,3.5,3.5,881636
10/20/20,3.7,3.8,3.6,3.8,456906
10/19/20,3.8,3.8,3.6,3.7,497385
10/16/20,3.8,3.9,3.7,3.8,373303
10/15/20,3.9,3.9,3.7,3.8,227607
10/14/20,3.9,3.9,3.7,3.7,917459
10/13/20,3.8,3.9,3.6,3.8,1883608
10-12-20,3.8,3.9,3.7,3.8,675958
10-09-20,3.7,3.8,3.7,3.7,932804
10-08-20,3.6,3.7,3.5,3.6,317573
10-07-20,3.4,3.6,3.4,3.5,210437
